  Nz=Nparall      Px    
 -1.6541E+01  3.6000E-04
 -1.6529E+01  3.9696E-04
 -1.6518E+01  4.2718E-04
 -1.6506E+01  4.4821E-04
 -1.6494E+01  4.5829E-04
 -1.6482E+01  4.5651E-04
 -1.6470E+01  4.4295E-04
 -1.6458E+01  4.1865E-04
 -1.6446E+01  3.8554E-04
 -1.6434E+01  3.4629E-04
 -1.6422E+01  3.0399E-04
 -1.6410E+01  2.6191E-04
 -1.6398E+01  2.2317E-04
 -1.6387E+01  1.9045E-04
 -1.6375E+01  1.6570E-04
 -1.6363E+01  1.5004E-04
 -1.6351E+01  1.4361E-04
 -1.6339E+01  1.4561E-04
 -1.6327E+01  1.5441E-04
 -1.6315E+01  1.6772E-04
 -1.6303E+01  1.8288E-04
 -1.6291E+01  1.9713E-04
 -1.6279E+01  2.0790E-04
 -1.6267E+01  2.1314E-04
 -1.6256E+01  2.1150E-04
 -1.6244E+01  2.0248E-04
 -1.6232E+01  1.8653E-04
 -1.6220E+01  1.6495E-04
 -1.6208E+01  1.3977E-04
 -1.6196E+01  1.1352E-04
 -1.6184E+01  8.8907E-05
 -1.6172E+01  6.8563E-05
 -1.6160E+01  5.4689E-05
 -1.6148E+01  4.8813E-05
 -1.6136E+01  5.1605E-05
 -1.6125E+01  6.2781E-05
 -1.6113E+01  8.1114E-05
 -1.6101E+01  1.0455E-04
 -1.6089E+01  1.3044E-04
 -1.6077E+01  1.5579E-04
 -1.6065E+01  1.7764E-04
 -1.6053E+01  1.9337E-04
 -1.6041E+01  2.0107E-04
 -1.6029E+01  1.9973E-04
 -1.6017E+01  1.8948E-04
 -1.6005E+01  1.7158E-04
 -1.5994E+01  1.4836E-04
 -1.5982E+01  1.2298E-04
 -1.5970E+01  9.9191E-05
 -1.5958E+01  8.0884E-05
 -1.5946E+01  7.1714E-05
 -1.5934E+01  7.4695E-05
 -1.5922E+01  9.1869E-05
 -1.5910E+01  1.2407E-04
 -1.5898E+01  1.7083E-04
 -1.5886E+01  2.3041E-04
 -1.5874E+01  3.0000E-04
 -1.5863E+01  3.7606E-04
 -1.5851E+01  4.5477E-04
 -1.5839E+01  5.3254E-04
 -1.5827E+01  6.0652E-04
 -1.5815E+01  6.7515E-04
 -1.5803E+01  7.3849E-04
 -1.5791E+01  7.9852E-04
 -1.5779E+01  8.5914E-04
 -1.5767E+01  9.2602E-04
 -1.5755E+01  1.0062E-03
 -1.5743E+01  1.1076E-03
 -1.5732E+01  1.2382E-03
 -1.5720E+01  1.4050E-03
 -1.5708E+01  1.6137E-03
 -1.5696E+01  1.8675E-03
 -1.5684E+01  2.1666E-03
 -1.5672E+01  2.5077E-03
 -1.5660E+01  2.8838E-03
 -1.5648E+01  3.2844E-03
 -1.5636E+01  3.6956E-03
 -1.5624E+01  4.1013E-03
 -1.5612E+01  4.4837E-03
 -1.5601E+01  4.8246E-03
 -1.5589E+01  5.1068E-03
 -1.5577E+01  5.3151E-03
 -1.5565E+01  5.4378E-03
 -1.5553E+01  5.4674E-03
 -1.5541E+01  5.4014E-03
 -1.5529E+01  5.2425E-03
 -1.5517E+01  4.9983E-03
 -1.5505E+01  4.6812E-03
 -1.5493E+01  4.3069E-03
 -1.5481E+01  3.8940E-03
 -1.5470E+01  3.4620E-03
 -1.5458E+01  3.0304E-03
 -1.5446E+01  2.6175E-03
 -1.5434E+01  2.2385E-03
 -1.5422E+01  1.9056E-03
 -1.5410E+01  1.6264E-03
 -1.5398E+01  1.4044E-03
 -1.5386E+01  1.2384E-03
 -1.5374E+01  1.1236E-03
 -1.5362E+01  1.0517E-03
 -1.5350E+01  1.0121E-03
 -1.5339E+01  9.9336E-04
 -1.5327E+01  9.8370E-04
 -1.5315E+01  9.7266E-04
 -1.5303E+01  9.5177E-04
 -1.5291E+01  9.1522E-04
 -1.5279E+01  8.6027E-04
 -1.5267E+01  7.8720E-04
 -1.5255E+01  6.9905E-04
 -1.5243E+01  6.0104E-04
 -1.5231E+01  4.9978E-04
 -1.5219E+01  4.0241E-04
 -1.5208E+01  3.1566E-04
 -1.5196E+01  2.4508E-04
 -1.5184E+01  1.9439E-04
 -1.5172E+01  1.6500E-04
 -1.5160E+01  1.5600E-04
 -1.5148E+01  1.6422E-04
 -1.5136E+01  1.8477E-04
 -1.5124E+01  2.1166E-04
 -1.5112E+01  2.3867E-04
 -1.5100E+01  2.6026E-04
 -1.5088E+01  2.7234E-04
 -1.5077E+01  2.7304E-04
 -1.5065E+01  2.6307E-04
 -1.5053E+01  2.4596E-04
 -1.5041E+01  2.2781E-04
 -1.5029E+01  2.1689E-04
 -1.5017E+01  2.2288E-04
 -1.5005E+01  2.5601E-04
 -1.4993E+01  3.2603E-04
 -1.4981E+01  4.4134E-04
 -1.4969E+01  6.0814E-04
 -1.4957E+01  8.2999E-04
 -1.4946E+01  1.1076E-03
 -1.4934E+01  1.4389E-03
 -1.4922E+01  1.8200E-03
 -1.4910E+01  2.2461E-03
 -1.4898E+01  2.7124E-03
 -1.4886E+01  3.2161E-03
 -1.4874E+01  3.7577E-03
 -1.4862E+01  4.3419E-03
 -1.4850E+01  4.9788E-03
 -1.4838E+01  5.6842E-03
 -1.4826E+01  6.4794E-03
 -1.4815E+01  7.3900E-03
 -1.4803E+01  8.4442E-03
 -1.4791E+01  9.6706E-03
 -1.4779E+01  1.1095E-02
 -1.4767E+01  1.2739E-02
 -1.4755E+01  1.4613E-02
 -1.4743E+01  1.6716E-02
 -1.4731E+01  1.9034E-02
 -1.4719E+01  2.1535E-02
 -1.4707E+01  2.4171E-02
 -1.4695E+01  2.6878E-02
 -1.4684E+01  2.9578E-02
 -1.4672E+01  3.2182E-02
 -1.4660E+01  3.4594E-02
 -1.4648E+01  3.6719E-02
 -1.4636E+01  3.8465E-02
 -1.4624E+01  3.9750E-02
 -1.4612E+01  4.0507E-02
 -1.4600E+01  4.0693E-02
 -1.4588E+01  4.0284E-02
 -1.4576E+01  3.9284E-02
 -1.4564E+01  3.7723E-02
 -1.4553E+01  3.5660E-02
 -1.4541E+01  3.3173E-02
 -1.4529E+01  3.0362E-02
 -1.4517E+01  2.7343E-02
 -1.4505E+01  2.4236E-02
 -1.4493E+01  2.1166E-02
 -1.4481E+01  1.8250E-02
 -1.4469E+01  1.5591E-02
 -1.4457E+01  1.3273E-02
 -1.4445E+01  1.1354E-02
 -1.4433E+01  9.8671E-03
 -1.4422E+01  8.8136E-03
 -1.4410E+01  8.1687E-03
 -1.4398E+01  7.8823E-03
 -1.4386E+01  7.8846E-03
 -1.4374E+01  8.0919E-03
 -1.4362E+01  8.4136E-03
 -1.4350E+01  8.7595E-03
 -1.4338E+01  9.0464E-03
 -1.4326E+01  9.2049E-03
 -1.4314E+01  9.1835E-03
 -1.4302E+01  8.9531E-03
 -1.4291E+01  8.5080E-03
 -1.4279E+01  7.8658E-03
 -1.4267E+01  7.0654E-03
 -1.4255E+01  6.1630E-03
 -1.4243E+01  5.2270E-03
 -1.4231E+01  4.3311E-03
 -1.4219E+01  3.5485E-03
 -1.4207E+01  2.9446E-03
 -1.4195E+01  2.5715E-03
 -1.4183E+01  2.4635E-03
 -1.4171E+01  2.6339E-03
 -1.4160E+01  3.0744E-03
 -1.4148E+01  3.7551E-03
 -1.4136E+01  4.6276E-03
 -1.4124E+01  5.6292E-03
 -1.4112E+01  6.6879E-03
 -1.4100E+01  7.7288E-03
 -1.4088E+01  8.6810E-03
 -1.4076E+01  9.4837E-03
 -1.4064E+01  1.0092E-02
 -1.4052E+01  1.0483E-02
 -1.4040E+01  1.0655E-02
 -1.4029E+01  1.0635E-02
 -1.4017E+01  1.0470E-02
 -1.4005E+01  1.0231E-02
 -1.3993E+01  1.0007E-02
 -1.3981E+01  9.8943E-03
 -1.3969E+01  9.9947E-03
 -1.3957E+01  1.0406E-02
 -1.3945E+01  1.1214E-02
 -1.3933E+01  1.2487E-02
 -1.3921E+01  1.4270E-02
 -1.3909E+01  1.6578E-02
 -1.3898E+01  1.9399E-02
 -1.3886E+01  2.2686E-02
 -1.3874E+01  2.6366E-02
 -1.3862E+01  3.0338E-02
 -1.3850E+01  3.4478E-02
 -1.3838E+01  3.8649E-02
 -1.3826E+01  4.2706E-02
 -1.3814E+01  4.6503E-02
 -1.3802E+01  4.9905E-02
 -1.3790E+01  5.2789E-02
 -1.3778E+01  5.5059E-02
 -1.3767E+01  5.6641E-02
 -1.3755E+01  5.7494E-02
 -1.3743E+01  5.7605E-02
 -1.3731E+01  5.6992E-02
 -1.3719E+01  5.5699E-02
 -1.3707E+01  5.3793E-02
 -1.3695E+01  5.1358E-02
 -1.3683E+01  4.8491E-02
 -1.3671E+01  4.5297E-02
 -1.3659E+01  4.1881E-02
 -1.3647E+01  3.8346E-02
 -1.3636E+01  3.4787E-02
 -1.3624E+01  3.1288E-02
 -1.3612E+01  2.7922E-02
 -1.3600E+01  2.4743E-02
 -1.3588E+01  2.1794E-02
 -1.3576E+01  1.9100E-02
 -1.3564E+01  1.6672E-02
 -1.3552E+01  1.4509E-02
 -1.3540E+01  1.2601E-02
 -1.3528E+01  1.0929E-02
 -1.3517E+01  9.4703E-03
 -1.3505E+01  8.1997E-03
 -1.3493E+01  7.0913E-03
 -1.3481E+01  6.1211E-03
 -1.3469E+01  5.2676E-03
 -1.3457E+01  4.5132E-03
 -1.3445E+01  3.8436E-03
 -1.3433E+01  3.2483E-03
 -1.3421E+01  2.7197E-03
 -1.3409E+01  2.2527E-03
 -1.3397E+01  1.8438E-03
 -1.3386E+01  1.4904E-03
 -1.3374E+01  1.1901E-03
 -1.3362E+01  9.4000E-04
 -1.3350E+01  7.3678E-04
 -1.3338E+01  5.7618E-04
 -1.3326E+01  4.5321E-04
 -1.3314E+01  3.6230E-04
 -1.3302E+01  2.9757E-04
 -1.3290E+01  2.5320E-04
 -1.3278E+01  2.2373E-04
 -1.3266E+01  2.0435E-04
 -1.3255E+01  1.9115E-04
 -1.3243E+01  1.8120E-04
 -1.3231E+01  1.7257E-04
 -1.3219E+01  1.6429E-04
 -1.3207E+01  1.5615E-04
 -1.3195E+01  1.4851E-04
 -1.3183E+01  1.4209E-04
 -1.3171E+01  1.3771E-04
 -1.3159E+01  1.3610E-04
 -1.3147E+01  1.3778E-04
 -1.3135E+01  1.4296E-04
 -1.3124E+01  1.5155E-04
 -1.3112E+01  1.6323E-04
 -1.3100E+01  1.7752E-04
 -1.3088E+01  1.9396E-04
 -1.3076E+01  2.1227E-04
 -1.3064E+01  2.3242E-04
 -1.3052E+01  2.5480E-04
 -1.3040E+01  2.8021E-04
 -1.3028E+01  3.0988E-04
 -1.3016E+01  3.4533E-04
 -1.3004E+01  3.8829E-04
 -1.2993E+01  4.4047E-04
 -1.2981E+01  5.0338E-04
 -1.2969E+01  5.7806E-04
 -1.2957E+01  6.6494E-04
 -1.2945E+01  7.6365E-04
 -1.2933E+01  8.7294E-04
 -1.2921E+01  9.9066E-04
 -1.2909E+01  1.1138E-03
 -1.2897E+01  1.2387E-03
 -1.2885E+01  1.3612E-03
 -1.2873E+01  1.4769E-03
 -1.2862E+01  1.5814E-03
 -1.2850E+01  1.6706E-03
 -1.2838E+01  1.7412E-03
 -1.2826E+01  1.7903E-03
 -1.2814E+01  1.8163E-03
 -1.2802E+01  1.8183E-03
 -1.2790E+01  1.7967E-03
 -1.2778E+01  1.7529E-03
 -1.2766E+01  1.6889E-03
 -1.2754E+01  1.6079E-03
 -1.2742E+01  1.5131E-03
 -1.2731E+01  1.4085E-03
 -1.2719E+01  1.2980E-03
 -1.2707E+01  1.1852E-03
 -1.2695E+01  1.0736E-03
 -1.2683E+01  9.6601E-04
 -1.2671E+01  8.6473E-04
 -1.2659E+01  7.7134E-04
 -1.2647E+01  6.8676E-04
 -1.2635E+01  6.1131E-04
 -1.2623E+01  5.4474E-04
 -1.2611E+01  4.8640E-04
 -1.2600E+01  4.3537E-04
 -1.2588E+01  3.9055E-04
 -1.2576E+01  3.5082E-04
 -1.2564E+01  3.1512E-04
 -1.2552E+01  2.8253E-04
 -1.2540E+01  2.5234E-04
 -1.2528E+01  2.2405E-04
 -1.2516E+01  1.9737E-04
 -1.2504E+01  1.7221E-04
 -1.2492E+01  1.4863E-04
 -1.2480E+01  1.2682E-04
 -1.2469E+01  1.0701E-04
 -1.2457E+01  8.9462E-05
 -1.2445E+01  7.4415E-05
 -1.2433E+01  6.2047E-05
 -1.2421E+01  5.2462E-05
 -1.2409E+01  4.5673E-05
 -1.2397E+01  4.1599E-05
 -1.2385E+01  4.0068E-05
 -1.2373E+01  4.0826E-05
 -1.2361E+01  4.3550E-05
 -1.2349E+01  4.7861E-05
 -1.2338E+01  5.3338E-05
 -1.2326E+01  5.9539E-05
 -1.2314E+01  6.6021E-05
 -1.2302E+01  7.2357E-05
 -1.2290E+01  7.8161E-05
 -1.2278E+01  8.3111E-05
 -1.2266E+01  8.6973E-05
 -1.2254E+01  8.9623E-05
 -1.2242E+01  9.1069E-05
 -1.2230E+01  9.1460E-05
 -1.2218E+01  9.1095E-05
 -1.2207E+01  9.0422E-05
 -1.2195E+01  9.0017E-05
 -1.2183E+01  9.0569E-05
 -1.2171E+01  9.2837E-05
 -1.2159E+01  9.7613E-05
 -1.2147E+01  1.0567E-04
 -1.2135E+01  1.1771E-04
 -1.2123E+01  1.3431E-04
 -1.2111E+01  1.5589E-04
 -1.2099E+01  1.8266E-04
 -1.2087E+01  2.1458E-04
 -1.2076E+01  2.5143E-04
 -1.2064E+01  2.9270E-04
 -1.2052E+01  3.3775E-04
 -1.2040E+01  3.8575E-04
 -1.2028E+01  4.3579E-04
 -1.2016E+01  4.8693E-04
 -1.2004E+01  5.3825E-04
 -1.1992E+01  5.8891E-04
 -1.1980E+01  6.3818E-04
 -1.1968E+01  6.8548E-04
 -1.1956E+01  7.3034E-04
 -1.1945E+01  7.7244E-04
 -1.1933E+01  8.1153E-04
 -1.1921E+01  8.4739E-04
 -1.1909E+01  8.7981E-04
 -1.1897E+01  9.0851E-04
 -1.1885E+01  9.3314E-04
 -1.1873E+01  9.5323E-04
 -1.1861E+01  9.6822E-04
 -1.1849E+01  9.7744E-04
 -1.1837E+01  9.8019E-04
 -1.1825E+01  9.7581E-04
 -1.1814E+01  9.6370E-04
 -1.1802E+01  9.4346E-04
 -1.1790E+01  9.1494E-04
 -1.1778E+01  8.7830E-04
 -1.1766E+01  8.3404E-04
 -1.1754E+01  7.8303E-04
 -1.1742E+01  7.2650E-04
 -1.1730E+01  6.6596E-04
 -1.1718E+01  6.0318E-04
 -1.1706E+01  5.4003E-04
 -1.1694E+01  4.7842E-04
 -1.1683E+01  4.2014E-04
 -1.1671E+01  3.6677E-04
 -1.1659E+01  3.1954E-04
 -1.1647E+01  2.7929E-04
 -1.1635E+01  2.4639E-04
 -1.1623E+01  2.2073E-04
 -1.1611E+01  2.0175E-04
 -1.1599E+01  1.8853E-04
 -1.1587E+01  1.7986E-04
 -1.1575E+01  1.7439E-04
 -1.1563E+01  1.7075E-04
 -1.1552E+01  1.6767E-04
 -1.1540E+01  1.6413E-04
 -1.1528E+01  1.5941E-04
 -1.1516E+01  1.5314E-04
 -1.1504E+01  1.4532E-04
 -1.1492E+01  1.3626E-04
 -1.1480E+01  1.2651E-04
 -1.1468E+01  1.1678E-04
 -1.1456E+01  1.0783E-04
 -1.1444E+01  1.0032E-04
 -1.1432E+01  9.4773E-05
 -1.1421E+01  9.1468E-05
 -1.1409E+01  9.0433E-05
 -1.1397E+01  9.1456E-05
 -1.1385E+01  9.4147E-05
 -1.1373E+01  9.8041E-05
 -1.1361E+01  1.0273E-04
 -1.1349E+01  1.0798E-04
 -1.1337E+01  1.1393E-04
 -1.1325E+01  1.2113E-04
 -1.1313E+01  1.3066E-04
 -1.1301E+01  1.4417E-04
 -1.1290E+01  1.6380E-04
 -1.1278E+01  1.9216E-04
 -1.1266E+01  2.3213E-04
 -1.1254E+01  2.8676E-04
 -1.1242E+01  3.5902E-04
 -1.1230E+01  4.5171E-04
 -1.1218E+01  5.6723E-04
 -1.1206E+01  7.0755E-04
 -1.1194E+01  8.7421E-04
 -1.1182E+01  1.0683E-03
 -1.1170E+01  1.2908E-03
 -1.1159E+01  1.5427E-03
 -1.1147E+01  1.8250E-03
 -1.1135E+01  2.1398E-03
 -1.1123E+01  2.4896E-03
 -1.1111E+01  2.8781E-03
 -1.1099E+01  3.3104E-03
 -1.1087E+01  3.7924E-03
 -1.1075E+01  4.3306E-03
 -1.1063E+01  4.9320E-03
 -1.1051E+01  5.6032E-03
 -1.1039E+01  6.3492E-03
 -1.1028E+01  7.1729E-03
 -1.1016E+01  8.0739E-03
 -1.1004E+01  9.0474E-03
 -1.0992E+01  1.0083E-02
 -1.0980E+01  1.1166E-02
 -1.0968E+01  1.2275E-02
 -1.0956E+01  1.3382E-02
 -1.0944E+01  1.4457E-02
 -1.0932E+01  1.5463E-02
 -1.0920E+01  1.6363E-02
 -1.0908E+01  1.7121E-02
 -1.0897E+01  1.7701E-02
 -1.0885E+01  1.8073E-02
 -1.0873E+01  1.8213E-02
 -1.0861E+01  1.8105E-02
 -1.0849E+01  1.7744E-02
 -1.0837E+01  1.7136E-02
 -1.0825E+01  1.6296E-02
 -1.0813E+01  1.5253E-02
 -1.0801E+01  1.4046E-02
 -1.0789E+01  1.2721E-02
 -1.0777E+01  1.1331E-02
 -1.0766E+01  9.9335E-03
 -1.0754E+01  8.5841E-03
 -1.0742E+01  7.3364E-03
 -1.0730E+01  6.2368E-03
 -1.0718E+01  5.3218E-03
 -1.0706E+01  4.6156E-03
 -1.0694E+01  4.1285E-03
 -1.0682E+01  3.8564E-03
 -1.0670E+01  3.7809E-03
 -1.0658E+01  3.8713E-03
 -1.0646E+01  4.0871E-03
 -1.0635E+01  4.3807E-03
 -1.0623E+01  4.7018E-03
 -1.0611E+01  5.0008E-03
 -1.0599E+01  5.2331E-03
 -1.0587E+01  5.3626E-03
 -1.0575E+01  5.3643E-03
 -1.0563E+01  5.2267E-03
 -1.0551E+01  4.9531E-03
 -1.0539E+01  4.5606E-03
 -1.0527E+01  4.0798E-03
 -1.0515E+01  3.5518E-03
 -1.0504E+01  3.0246E-03
 -1.0492E+01  2.5496E-03
 -1.0480E+01  2.1767E-03
 -1.0468E+01  1.9502E-03
 -1.0456E+01  1.9044E-03
 -1.0444E+01  2.0609E-03
 -1.0432E+01  2.4265E-03
 -1.0420E+01  2.9920E-03
 -1.0408E+01  3.7332E-03
 -1.0396E+01  4.6127E-03
 -1.0384E+01  5.5831E-03
 -1.0373E+01  6.5913E-03
 -1.0361E+01  7.5834E-03
 -1.0349E+01  8.5101E-03
 -1.0337E+01  9.3321E-03
 -1.0325E+01  1.0025E-02
 -1.0313E+01  1.0582E-02
 -1.0301E+01  1.1020E-02
 -1.0289E+01  1.1376E-02
 -1.0277E+01  1.1709E-02
 -1.0265E+01  1.2097E-02
 -1.0253E+01  1.2631E-02
 -1.0242E+01  1.3411E-02
 -1.0230E+01  1.4539E-02
 -1.0218E+01  1.6109E-02
 -1.0206E+01  1.8202E-02
 -1.0194E+01  2.0876E-02
 -1.0182E+01  2.4163E-02
 -1.0170E+01  2.8064E-02
 -1.0158E+01  3.2542E-02
 -1.0146E+01  3.7526E-02
 -1.0134E+01  4.2910E-02
 -1.0122E+01  4.8556E-02
 -1.0111E+01  5.4301E-02
 -1.0099E+01  5.9963E-02
 -1.0087E+01  6.5352E-02
 -1.0075E+01  7.0281E-02
 -1.0063E+01  7.4572E-02
 -1.0051E+01  7.8072E-02
 -1.0039E+01  8.0654E-02
 -1.0027E+01  8.2229E-02
 -1.0015E+01  8.2751E-02
 -1.0003E+01  8.2212E-02
 -9.9915E+00  8.0648E-02
 -9.9796E+00  7.8130E-02
 -9.9677E+00  7.4765E-02
 -9.9558E+00  7.0682E-02
 -9.9439E+00  6.6033E-02
 -9.9319E+00  6.0975E-02
 -9.9200E+00  5.5673E-02
 -9.9081E+00  5.0284E-02
 -9.8962E+00  4.4953E-02
 -9.8843E+00  3.9810E-02
 -9.8724E+00  3.4958E-02
 -9.8605E+00  3.0481E-02
 -9.8486E+00  2.6431E-02
 -9.8367E+00  2.2838E-02
 -9.8248E+00  1.9704E-02
 -9.8129E+00  1.7014E-02
 -9.8010E+00  1.4732E-02
 -9.7890E+00  1.2813E-02
 -9.7771E+00  1.1202E-02
 -9.7652E+00  9.8435E-03
 -9.7533E+00  8.6843E-03
 -9.7414E+00  7.6759E-03
 -9.7295E+00  6.7778E-03
 -9.7176E+00  5.9591E-03
 -9.7057E+00  5.1985E-03
 -9.6938E+00  4.4842E-03
 -9.6819E+00  3.8121E-03
 -9.6700E+00  3.1842E-03
 -9.6580E+00  2.6067E-03
 -9.6461E+00  2.0876E-03
 -9.6342E+00  1.6345E-03
 -9.6223E+00  1.2533E-03
 -9.6104E+00  9.4661E-04
 -9.5985E+00  7.1338E-04
 -9.5866E+00  5.4851E-04
 -9.5747E+00  4.4343E-04
 -9.5628E+00  3.8688E-04
 -9.5509E+00  3.6598E-04
 -9.5390E+00  3.6752E-04
 -9.5271E+00  3.7915E-04
 -9.5151E+00  3.9043E-04
 -9.5032E+00  3.9362E-04
 -9.4913E+00  3.8417E-04
 -9.4794E+00  3.6077E-04
 -9.4675E+00  3.2514E-04
 -9.4556E+00  2.8143E-04
 -9.4437E+00  2.3545E-04
 -9.4318E+00  1.9374E-04
 -9.4199E+00  1.6262E-04
 -9.4080E+00  1.4736E-04
 -9.3961E+00  1.5152E-04
 -9.3841E+00  1.7658E-04
 -9.3722E+00  2.2185E-04
 -9.3603E+00  2.8466E-04
 -9.3484E+00  3.6092E-04
 -9.3365E+00  4.4574E-04
 -9.3246E+00  5.3429E-04
 -9.3127E+00  6.2253E-04
 -9.3008E+00  7.0800E-04
 -9.2889E+00  7.9027E-04
 -9.2770E+00  8.7127E-04
 -9.2651E+00  9.5526E-04
 -9.2531E+00  1.0485E-03
 -9.2412E+00  1.1585E-03
 -9.2293E+00  1.2935E-03
 -9.2174E+00  1.4612E-03
 -9.2055E+00  1.6678E-03
 -9.1936E+00  1.9169E-03
 -9.1817E+00  2.2091E-03
 -9.1698E+00  2.5411E-03
 -9.1579E+00  2.9055E-03
 -9.1460E+00  3.2913E-03
 -9.1341E+00  3.6841E-03
 -9.1222E+00  4.0674E-03
 -9.1102E+00  4.4233E-03
 -9.0983E+00  4.7341E-03
 -9.0864E+00  4.9832E-03
 -9.0745E+00  5.1570E-03
 -9.0626E+00  5.2453E-03
 -9.0507E+00  5.2426E-03
 -9.0388E+00  5.1485E-03
 -9.0269E+00  4.9677E-03
 -9.0150E+00  4.7095E-03
 -9.0031E+00  4.3878E-03
 -8.9912E+00  4.0196E-03
 -8.9792E+00  3.6235E-03
 -8.9673E+00  3.2190E-03
 -8.9554E+00  2.8245E-03
 -8.9435E+00  2.4560E-03
 -8.9316E+00  2.1263E-03
 -8.9197E+00  1.8441E-03
 -8.9078E+00  1.6136E-03
 -8.8959E+00  1.4345E-03
 -8.8840E+00  1.3026E-03
 -8.8721E+00  1.2103E-03
 -8.8602E+00  1.1481E-03
 -8.8482E+00  1.1050E-03
 -8.8363E+00  1.0703E-03
 -8.8244E+00  1.0344E-03
 -8.8125E+00  9.8962E-04
 -8.8006E+00  9.3099E-04
 -8.7887E+00  8.5644E-04
 -8.7768E+00  7.6684E-04
 -8.7649E+00  6.6569E-04
 -8.7530E+00  5.5852E-04
 -8.7411E+00  4.5206E-04
 -8.7292E+00  3.5337E-04
 -8.7173E+00  2.6893E-04
 -8.7053E+00  2.0385E-04
 -8.6934E+00  1.6126E-04
 -8.6815E+00  1.4195E-04
 -8.6696E+00  1.4432E-04
 -8.6577E+00  1.6456E-04
 -8.6458E+00  1.9717E-04
 -8.6339E+00  2.3558E-04
 -8.6220E+00  2.7294E-04
 -8.6101E+00  3.0296E-04
 -8.5982E+00  3.2062E-04
 -8.5863E+00  3.2283E-04
 -8.5743E+00  3.0879E-04
 -8.5624E+00  2.8011E-04
 -8.5505E+00  2.4073E-04
 -8.5386E+00  1.9644E-04
 -8.5267E+00  1.5425E-04
 -8.5148E+00  1.2162E-04
 -8.5029E+00  1.0561E-04
 -8.4910E+00  1.1204E-04
 -8.4791E+00  1.4487E-04
 -8.4672E+00  2.0573E-04
 -8.4553E+00  2.9380E-04
 -8.4433E+00  4.0595E-04
 -8.4314E+00  5.3717E-04
 -8.4195E+00  6.8135E-04
 -8.4076E+00  8.3211E-04
 -8.3957E+00  9.8384E-04
 -8.3838E+00  1.1326E-03
 -8.3719E+00  1.2772E-03
 -8.3600E+00  1.4195E-03
 -8.3481E+00  1.5647E-03
 -8.3362E+00  1.7216E-03
 -8.3243E+00  1.9017E-03
 -8.3124E+00  2.1184E-03
 -8.3004E+00  2.3856E-03
 -8.2885E+00  2.7164E-03
 -8.2766E+00  3.1213E-03
 -8.2647E+00  3.6070E-03
 -8.2528E+00  4.1746E-03
 -8.2409E+00  4.8190E-03
 -8.2290E+00  5.5285E-03
 -8.2171E+00  6.2845E-03
 -8.2052E+00  7.0621E-03
 -8.1933E+00  7.8317E-03
 -8.1814E+00  8.5603E-03
 -8.1694E+00  9.2137E-03
 -8.1575E+00  9.7585E-03
 -8.1456E+00  1.0165E-02
 -8.1337E+00  1.0410E-02
 -8.1218E+00  1.0476E-02
 -8.1099E+00  1.0357E-02
 -8.0980E+00  1.0057E-02
 -8.0861E+00  9.5889E-03
 -8.0742E+00  8.9752E-03
 -8.0623E+00  8.2469E-03
 -8.0504E+00  7.4404E-03
 -8.0384E+00  6.5950E-03
 -8.0265E+00  5.7505E-03
 -8.0146E+00  4.9439E-03
 -8.0027E+00  4.2074E-03
 -7.9908E+00  3.5662E-03
 -7.9789E+00  3.0370E-03
 -7.9670E+00  2.6273E-03
 -7.9551E+00  2.3356E-03
 -7.9432E+00  2.1521E-03
 -7.9313E+00  2.0596E-03
 -7.9194E+00  2.0363E-03
 -7.9075E+00  2.0570E-03
 -7.8955E+00  2.0963E-03
 -7.8836E+00  2.1303E-03
 -7.8717E+00  2.1390E-03
 -7.8598E+00  2.1078E-03
 -7.8479E+00  2.0284E-03
 -7.8360E+00  1.8993E-03
 -7.8241E+00  1.7252E-03
 -7.8122E+00  1.5164E-03
 -7.8003E+00  1.2868E-03
 -7.7884E+00  1.0526E-03
 -7.7765E+00  8.3038E-04
 -7.7645E+00  6.3508E-04
 -7.7526E+00  4.7855E-04
 -7.7407E+00  3.6839E-04
 -7.7288E+00  3.0726E-04
 -7.7169E+00  2.9278E-04
 -7.7050E+00  3.1796E-04
 -7.6931E+00  3.7218E-04
 -7.6812E+00  4.4247E-04
 -7.6693E+00  5.1519E-04
 -7.6574E+00  5.7760E-04
 -7.6455E+00  6.1950E-04
 -7.6335E+00  6.3442E-04
 -7.6216E+00  6.2045E-04
 -7.6097E+00  5.8056E-04
 -7.5978E+00  5.2226E-04
 -7.5859E+00  4.5687E-04
 -7.5740E+00  3.9828E-04
 -7.5621E+00  3.6142E-04
 -7.5502E+00  3.6066E-04
 -7.5383E+00  4.0828E-04
 -7.5264E+00  5.1319E-04
 -7.5145E+00  6.8004E-04
 -7.5026E+00  9.0888E-04
 -7.4906E+00  1.1954E-03
 -7.4787E+00  1.5319E-03
 -7.4668E+00  1.9085E-03
 -7.4549E+00  2.3149E-03
 -7.4430E+00  2.7426E-03
 -7.4311E+00  3.1868E-03
 -7.4192E+00  3.6477E-03
 -7.4073E+00  4.1321E-03
 -7.3954E+00  4.6538E-03
 -7.3835E+00  5.2329E-03
 -7.3716E+00  5.8948E-03
 -7.3596E+00  6.6677E-03
 -7.3477E+00  7.5803E-03
 -7.3358E+00  8.6577E-03
 -7.3239E+00  9.9188E-03
 -7.3120E+00  1.1372E-02
 -7.3001E+00  1.3012E-02
