  Nz=Nparall      Px    
 -1.6541E+01  8.7260E-04
 -1.6529E+01  9.0327E-04
 -1.6518E+01  8.9155E-04
 -1.6506E+01  8.4937E-04
 -1.6494E+01  7.9135E-04
 -1.6482E+01  7.3043E-04
 -1.6470E+01  6.7574E-04
 -1.6458E+01  6.3273E-04
 -1.6446E+01  6.0455E-04
 -1.6434E+01  5.9320E-04
 -1.6422E+01  5.9950E-04
 -1.6410E+01  6.2170E-04
 -1.6398E+01  6.5373E-04
 -1.6387E+01  6.8429E-04
 -1.6375E+01  6.9838E-04
 -1.6363E+01  6.8121E-04
 -1.6351E+01  6.2386E-04
 -1.6339E+01  5.2840E-04
 -1.6327E+01  4.1045E-04
 -1.6315E+01  2.9747E-04
 -1.6303E+01  2.2273E-04
 -1.6291E+01  2.1645E-04
 -1.6279E+01  2.9676E-04
 -1.6267E+01  4.6335E-04
 -1.6256E+01  6.9602E-04
 -1.6244E+01  9.5857E-04
 -1.6232E+01  1.2071E-03
 -1.6220E+01  1.4000E-03
 -1.6208E+01  1.5069E-03
 -1.6196E+01  1.5140E-03
 -1.6184E+01  1.4253E-03
 -1.6172E+01  1.2596E-03
 -1.6160E+01  1.0450E-03
 -1.6148E+01  8.1288E-04
 -1.6136E+01  5.9238E-04
 -1.6125E+01  4.0707E-04
 -1.6113E+01  2.7294E-04
 -1.6101E+01  1.9796E-04
 -1.6089E+01  1.8228E-04
 -1.6077E+01  2.1869E-04
 -1.6065E+01  2.9365E-04
 -1.6053E+01  3.8885E-04
 -1.6041E+01  4.8385E-04
 -1.6029E+01  5.5937E-04
 -1.6017E+01  6.0076E-04
 -1.6005E+01  6.0073E-04
 -1.5994E+01  5.6049E-04
 -1.5982E+01  4.8898E-04
 -1.5970E+01  4.0025E-04
 -1.5958E+01  3.0980E-04
 -1.5946E+01  2.3093E-04
 -1.5934E+01  1.7207E-04
 -1.5922E+01  1.3581E-04
 -1.5910E+01  1.1958E-04
 -1.5898E+01  1.1745E-04
 -1.5886E+01  1.2237E-04
 -1.5874E+01  1.2804E-04
 -1.5863E+01  1.3014E-04
 -1.5851E+01  1.2669E-04
 -1.5839E+01  1.1780E-04
 -1.5827E+01  1.0517E-04
 -1.5815E+01  9.1435E-05
 -1.5803E+01  7.9664E-05
 -1.5791E+01  7.2827E-05
 -1.5779E+01  7.3288E-05
 -1.5767E+01  8.2300E-05
 -1.5755E+01  9.9612E-05
 -1.5743E+01  1.2335E-04
 -1.5732E+01  1.5030E-04
 -1.5720E+01  1.7654E-04
 -1.5708E+01  1.9828E-04
 -1.5696E+01  2.1269E-04
 -1.5684E+01  2.1831E-04
 -1.5672E+01  2.1516E-04
 -1.5660E+01  2.0440E-04
 -1.5648E+01  1.8788E-04
 -1.5636E+01  1.6761E-04
 -1.5624E+01  1.4554E-04
 -1.5612E+01  1.2349E-04
 -1.5601E+01  1.0324E-04
 -1.5589E+01  8.6509E-05
 -1.5577E+01  7.4812E-05
 -1.5565E+01  6.9116E-05
 -1.5553E+01  6.9483E-05
 -1.5541E+01  7.4880E-05
 -1.5529E+01  8.3295E-05
 -1.5517E+01  9.2195E-05
 -1.5505E+01  9.9172E-05
 -1.5493E+01  1.0257E-04
 -1.5481E+01  1.0187E-04
 -1.5470E+01  9.7751E-05
 -1.5458E+01  9.1854E-05
 -1.5446E+01  8.6357E-05
 -1.5434E+01  8.3576E-05
 -1.5422E+01  8.5639E-05
 -1.5410E+01  9.4255E-05
 -1.5398E+01  1.1047E-04
 -1.5386E+01  1.3435E-04
 -1.5374E+01  1.6465E-04
 -1.5362E+01  1.9850E-04
 -1.5350E+01  2.3155E-04
 -1.5339E+01  2.5847E-04
 -1.5327E+01  2.7410E-04
 -1.5315E+01  2.7471E-04
 -1.5303E+01  2.5932E-04
 -1.5291E+01  2.3034E-04
 -1.5279E+01  1.9351E-04
 -1.5267E+01  1.5693E-04
 -1.5255E+01  1.2953E-04
 -1.5243E+01  1.1929E-04
 -1.5231E+01  1.3178E-04
 -1.5219E+01  1.6915E-04
 -1.5208E+01  2.2991E-04
 -1.5196E+01  3.0912E-04
 -1.5184E+01  3.9892E-04
 -1.5172E+01  4.8935E-04
 -1.5160E+01  5.6934E-04
 -1.5148E+01  6.2808E-04
 -1.5136E+01  6.5661E-04
 -1.5124E+01  6.4956E-04
 -1.5112E+01  6.0660E-04
 -1.5100E+01  5.3306E-04
 -1.5088E+01  4.3950E-04
 -1.5077E+01  3.3988E-04
 -1.5065E+01  2.4876E-04
 -1.5053E+01  1.7826E-04
 -1.5041E+01  1.3558E-04
 -1.5029E+01  1.2197E-04
 -1.5017E+01  1.3319E-04
 -1.5005E+01  1.6135E-04
 -1.4993E+01  1.9724E-04
 -1.4981E+01  2.3247E-04
 -1.4969E+01  2.6083E-04
 -1.4957E+01  2.7872E-04
 -1.4946E+01  2.8513E-04
 -1.4934E+01  2.8150E-04
 -1.4922E+01  2.7180E-04
 -1.4910E+01  2.6280E-04
 -1.4898E+01  2.6400E-04
 -1.4886E+01  2.8648E-04
 -1.4874E+01  3.4038E-04
 -1.4862E+01  4.3135E-04
 -1.4850E+01  5.5699E-04
 -1.4838E+01  7.0482E-04
 -1.4826E+01  8.5303E-04
 -1.4815E+01  9.7446E-04
 -1.4803E+01  1.0431E-03
 -1.4791E+01  1.0415E-03
 -1.4779E+01  9.6617E-04
 -1.4767E+01  8.3046E-04
 -1.4755E+01  6.6246E-04
 -1.4743E+01  4.9940E-04
 -1.4731E+01  3.7993E-04
 -1.4719E+01  3.3671E-04
 -1.4707E+01  3.9098E-04
 -1.4695E+01  5.5005E-04
 -1.4684E+01  8.0709E-04
 -1.4672E+01  1.1424E-03
 -1.4660E+01  1.5253E-03
 -1.4648E+01  1.9158E-03
 -1.4636E+01  2.2677E-03
 -1.4624E+01  2.5327E-03
 -1.4612E+01  2.6675E-03
 -1.4600E+01  2.6423E-03
 -1.4588E+01  2.4500E-03
 -1.4576E+01  2.1117E-03
 -1.4564E+01  1.6774E-03
 -1.4553E+01  1.2175E-03
 -1.4541E+01  8.0852E-04
 -1.4529E+01  5.1524E-04
 -1.4517E+01  3.7517E-04
 -1.4505E+01  3.8992E-04
 -1.4493E+01  5.2666E-04
 -1.4481E+01  7.2913E-04
 -1.4469E+01  9.3480E-04
 -1.4457E+01  1.0924E-03
 -1.4445E+01  1.1744E-03
 -1.4433E+01  1.1800E-03
 -1.4422E+01  1.1300E-03
 -1.4410E+01  1.0550E-03
 -1.4398E+01  9.8302E-04
 -1.4386E+01  9.3151E-04
 -1.4374E+01  9.0465E-04
 -1.4362E+01  8.9719E-04
 -1.4350E+01  9.0100E-04
 -1.4338E+01  9.1062E-04
 -1.4326E+01  9.2499E-04
 -1.4314E+01  9.4472E-04
 -1.4302E+01  9.6688E-04
 -1.4291E+01  9.8095E-04
 -1.4279E+01  9.6921E-04
 -1.4267E+01  9.1262E-04
 -1.4255E+01  8.0056E-04
 -1.4243E+01  6.4027E-04
 -1.4231E+01  4.6118E-04
 -1.4219E+01  3.1124E-04
 -1.4207E+01  2.4498E-04
 -1.4195E+01  3.0675E-04
 -1.4183E+01  5.1470E-04
 -1.4171E+01  8.5140E-04
 -1.4160E+01  1.2650E-03
 -1.4148E+01  1.6812E-03
 -1.4136E+01  2.0218E-03
 -1.4124E+01  2.2242E-03
 -1.4112E+01  2.2563E-03
 -1.4100E+01  2.1211E-03
 -1.4088E+01  1.8525E-03
 -1.4076E+01  1.5038E-03
 -1.4064E+01  1.1329E-03
 -1.4052E+01  7.9073E-04
 -1.4040E+01  5.1288E-04
 -1.4029E+01  3.1860E-04
 -1.4017E+01  2.1300E-04
 -1.4005E+01  1.9106E-04
 -1.3993E+01  2.4078E-04
 -1.3981E+01  3.4472E-04
 -1.3969E+01  4.8058E-04
 -1.3957E+01  6.2218E-04
 -1.3945E+01  7.4215E-04
 -1.3933E+01  8.1641E-04
 -1.3921E+01  8.2935E-04
 -1.3909E+01  7.7783E-04
 -1.3898E+01  6.7229E-04
 -1.3886E+01  5.3393E-04
 -1.3874E+01  3.8882E-04
 -1.3862E+01  2.6070E-04
 -1.3850E+01  1.6511E-04
 -1.3838E+01  1.0673E-04
 -1.3826E+01  8.0498E-05
 -1.3814E+01  7.5555E-05
 -1.3802E+01  8.0203E-05
 -1.3790E+01  8.5783E-05
 -1.3778E+01  8.8296E-05
 -1.3767E+01  8.7641E-05
 -1.3755E+01  8.5439E-05
 -1.3743E+01  8.2853E-05
 -1.3731E+01  7.9576E-05
 -1.3719E+01  7.4305E-05
 -1.3707E+01  6.6189E-05
 -1.3695E+01  5.6197E-05
 -1.3683E+01  4.7476E-05
 -1.3671E+01  4.4352E-05
 -1.3659E+01  5.0412E-05
 -1.3647E+01  6.6650E-05
 -1.3636E+01  9.0636E-05
 -1.3624E+01  1.1719E-04
 -1.3612E+01  1.4027E-04
 -1.3600E+01  1.5520E-04
 -1.3588E+01  1.6025E-04
 -1.3576E+01  1.5678E-04
 -1.3564E+01  1.4813E-04
 -1.3552E+01  1.3773E-04
 -1.3540E+01  1.2752E-04
 -1.3528E+01  1.1735E-04
 -1.3517E+01  1.0576E-04
 -1.3505E+01  9.1423E-05
 -1.3493E+01  7.4568E-05
 -1.3481E+01  5.7537E-05
 -1.3469E+01  4.4067E-05
 -1.3457E+01  3.7696E-05
 -1.3445E+01  4.0039E-05
 -1.3433E+01  4.9826E-05
 -1.3421E+01  6.3207E-05
 -1.3409E+01  7.5204E-05
 -1.3397E+01  8.1661E-05
 -1.3386E+01  8.0788E-05
 -1.3374E+01  7.3654E-05
 -1.3362E+01  6.3471E-05
 -1.3350E+01  5.4100E-05
 -1.3338E+01  4.8575E-05
 -1.3326E+01  4.8297E-05
 -1.3314E+01  5.3194E-05
 -1.3302E+01  6.2548E-05
 -1.3290E+01  7.5878E-05
 -1.3278E+01  9.3272E-05
 -1.3266E+01  1.1492E-04
 -1.3255E+01  1.4009E-04
 -1.3243E+01  1.6624E-04
 -1.3231E+01  1.8890E-04
 -1.3219E+01  2.0256E-04
 -1.3207E+01  2.0258E-04
 -1.3195E+01  1.8706E-04
 -1.3183E+01  1.5814E-04
 -1.3171E+01  1.2188E-04
 -1.3159E+01  8.6835E-05
 -1.3147E+01  6.1714E-05
 -1.3135E+01  5.3217E-05
 -1.3124E+01  6.4696E-05
 -1.3112E+01  9.6001E-05
 -1.3100E+01  1.4423E-04
 -1.3088E+01  2.0478E-04
 -1.3076E+01  2.7208E-04
 -1.3064E+01  3.3972E-04
 -1.3052E+01  4.0034E-04
 -1.3040E+01  4.4575E-04
 -1.3028E+01  4.6783E-04
 -1.3016E+01  4.6043E-04
 -1.3004E+01  4.2166E-04
 -1.2993E+01  3.5570E-04
 -1.2981E+01  2.7288E-04
 -1.2969E+01  1.8779E-04
 -1.2957E+01  1.1559E-04
 -1.2945E+01  6.7849E-05
 -1.2933E+01  4.9483E-05
 -1.2921E+01  5.7868E-05
 -1.2909E+01  8.4480E-05
 -1.2897E+01  1.1827E-04
 -1.2885E+01  1.4939E-04
 -1.2873E+01  1.7178E-04
 -1.2862E+01  1.8384E-04
 -1.2850E+01  1.8729E-04
 -1.2838E+01  1.8535E-04
 -1.2826E+01  1.8151E-04
 -1.2814E+01  1.7953E-04
 -1.2802E+01  1.8470E-04
 -1.2790E+01  2.0495E-04
 -1.2778E+01  2.5052E-04
 -1.2766E+01  3.3128E-04
 -1.2754E+01  4.5209E-04
 -1.2742E+01  6.0792E-04
 -1.2731E+01  7.8113E-04
 -1.2719E+01  9.4282E-04
 -1.2707E+01  1.0590E-03
 -1.2695E+01  1.0999E-03
 -1.2683E+01  1.0501E-03
 -1.2671E+01  9.1479E-04
 -1.2659E+01  7.2084E-04
 -1.2647E+01  5.1078E-04
 -1.2635E+01  3.3271E-04
 -1.2623E+01  2.2924E-04
 -1.2611E+01  2.2898E-04
 -1.2600E+01  3.4284E-04
 -1.2588E+01  5.6499E-04
 -1.2576E+01  8.7672E-04
 -1.2564E+01  1.2505E-03
 -1.2552E+01  1.6524E-03
 -1.2540E+01  2.0422E-03
 -1.2528E+01  2.3740E-03
 -1.2516E+01  2.5987E-03
 -1.2504E+01  2.6719E-03
 -1.2492E+01  2.5652E-03
 -1.2480E+01  2.2786E-03
 -1.2469E+01  1.8486E-03
 -1.2457E+01  1.3456E-03
 -1.2445E+01  8.6109E-04
 -1.2433E+01  4.8569E-04
 -1.2421E+01  2.8448E-04
 -1.2409E+01  2.7842E-04
 -1.2397E+01  4.3824E-04
 -1.2385E+01  6.9413E-04
 -1.2373E+01  9.5859E-04
 -1.2361E+01  1.1545E-03
 -1.2349E+01  1.2388E-03
 -1.2338E+01  1.2129E-03
 -1.2326E+01  1.1175E-03
 -1.2314E+01  1.0143E-03
 -1.2302E+01  9.6256E-04
 -1.2290E+01  9.9868E-04
 -1.2278E+01  1.1273E-03
 -1.2266E+01  1.3246E-03
 -1.2254E+01  1.5515E-03
 -1.2242E+01  1.7694E-03
 -1.2230E+01  1.9505E-03
 -1.2218E+01  2.0802E-03
 -1.2207E+01  2.1508E-03
 -1.2195E+01  2.1529E-03
 -1.2183E+01  2.0713E-03
 -1.2171E+01  1.8890E-03
 -1.2159E+01  1.5997E-03
 -1.2147E+01  1.2240E-03
 -1.2135E+01  8.1943E-04
 -1.2123E+01  4.7890E-04
 -1.2111E+01  3.1272E-04
 -1.2099E+01  4.1812E-04
 -1.2087E+01  8.4548E-04
 -1.2076E+01  1.5737E-03
 -1.2064E+01  2.5050E-03
 -1.2052E+01  3.4827E-03
 -1.2040E+01  4.3277E-03
 -1.2028E+01  4.8824E-03
 -1.2016E+01  5.0490E-03
 -1.2004E+01  4.8103E-03
 -1.1992E+01  4.2292E-03
 -1.1980E+01  3.4261E-03
 -1.1968E+01  2.5453E-03
 -1.1956E+01  1.7202E-03
 -1.1945E+01  1.0487E-03
 -1.1933E+01  5.8321E-04
 -1.1921E+01  3.3465E-04
 -1.1909E+01  2.8361E-04
 -1.1897E+01  3.9327E-04
 -1.1885E+01  6.1855E-04
 -1.1873E+01  9.1036E-04
 -1.1861E+01  1.2169E-03
 -1.1849E+01  1.4854E-03
 -1.1837E+01  1.6669E-03
 -1.1825E+01  1.7249E-03
 -1.1814E+01  1.6449E-03
 -1.1802E+01  1.4403E-03
 -1.1790E+01  1.1513E-03
 -1.1778E+01  8.3544E-04
 -1.1766E+01  5.5179E-04
 -1.1754E+01  3.4521E-04
 -1.1742E+01  2.3521E-04
 -1.1730E+01  2.1371E-04
 -1.1718E+01  2.5173E-04
 -1.1706E+01  3.1194E-04
 -1.1694E+01  3.6200E-04
 -1.1683E+01  3.8355E-04
 -1.1671E+01  3.7418E-04
 -1.1659E+01  3.4276E-04
 -1.1647E+01  3.0157E-04
 -1.1635E+01  2.5937E-04
 -1.1623E+01  2.1876E-04
 -1.1611E+01  1.7848E-04
 -1.1599E+01  1.3873E-04
 -1.1587E+01  1.0589E-04
 -1.1575E+01  9.3581E-05
 -1.1563E+01  1.1870E-04
 -1.1552E+01  1.9394E-04
 -1.1540E+01  3.2004E-04
 -1.1528E+01  4.8168E-04
 -1.1516E+01  6.4926E-04
 -1.1504E+01  7.8664E-04
 -1.1492E+01  8.6214E-04
 -1.1480E+01  8.5859E-04
 -1.1468E+01  7.7858E-04
 -1.1456E+01  6.4286E-04
 -1.1444E+01  4.8306E-04
 -1.1432E+01  3.3159E-04
 -1.1421E+01  2.1275E-04
 -1.1409E+01  1.3787E-04
 -1.1397E+01  1.0560E-04
 -1.1385E+01  1.0629E-04
 -1.1373E+01  1.2787E-04
 -1.1361E+01  1.6051E-04
 -1.1349E+01  1.9835E-04
 -1.1337E+01  2.3825E-04
 -1.1325E+01  2.7712E-04
 -1.1313E+01  3.0988E-04
 -1.1301E+01  3.2939E-04
 -1.1290E+01  3.2873E-04
 -1.1278E+01  3.0436E-04
 -1.1266E+01  2.5873E-04
 -1.1254E+01  2.0052E-04
 -1.1242E+01  1.4234E-04
 -1.1230E+01  9.6597E-05
 -1.1218E+01  7.1342E-05
 -1.1206E+01  6.7756E-05
 -1.1194E+01  8.0434E-05
 -1.1182E+01  1.0016E-04
 -1.1170E+01  1.1784E-04
 -1.1159E+01  1.2786E-04
 -1.1147E+01  1.2939E-04
 -1.1135E+01  1.2554E-04
 -1.1123E+01  1.2081E-04
 -1.1111E+01  1.1849E-04
 -1.1099E+01  1.1911E-04
 -1.1087E+01  1.2079E-04
 -1.1075E+01  1.2085E-04
 -1.1063E+01  1.1796E-04
 -1.1051E+01  1.1333E-04
 -1.1039E+01  1.1046E-04
 -1.1028E+01  1.1354E-04
 -1.1016E+01  1.2526E-04
 -1.1004E+01  1.4533E-04
 -1.0992E+01  1.7027E-04
 -1.0980E+01  1.9483E-04
 -1.0968E+01  2.1414E-04
 -1.0956E+01  2.2553E-04
 -1.0944E+01  2.2925E-04
 -1.0932E+01  2.2769E-04
 -1.0920E+01  2.2367E-04
 -1.0908E+01  2.1871E-04
 -1.0897E+01  2.1227E-04
 -1.0885E+01  2.0230E-04
 -1.0873E+01  1.8680E-04
 -1.0861E+01  1.6559E-04
 -1.0849E+01  1.4119E-04
 -1.0837E+01  1.1834E-04
 -1.0825E+01  1.0222E-04
 -1.0813E+01  9.6268E-05
 -1.0801E+01  1.0058E-04
 -1.0789E+01  1.1175E-04
 -1.0777E+01  1.2431E-04
 -1.0766E+01  1.3298E-04
 -1.0754E+01  1.3487E-04
 -1.0742E+01  1.3048E-04
 -1.0730E+01  1.2330E-04
 -1.0718E+01  1.1815E-04
 -1.0706E+01  1.1926E-04
 -1.0694E+01  1.2906E-04
 -1.0682E+01  1.4802E-04
 -1.0670E+01  1.7552E-04
 -1.0658E+01  2.1094E-04
 -1.0646E+01  2.5405E-04
 -1.0635E+01  3.0439E-04
 -1.0623E+01  3.5979E-04
 -1.0611E+01  4.1503E-04
 -1.0599E+01  4.6170E-04
 -1.0587E+01  4.8996E-04
 -1.0575E+01  4.9179E-04
 -1.0563E+01  4.6459E-04
 -1.0551E+01  4.1353E-04
 -1.0539E+01  3.5141E-04
 -1.0527E+01  2.9571E-04
 -1.0515E+01  2.6379E-04
 -1.0504E+01  2.6784E-04
 -1.0492E+01  3.1170E-04
 -1.0480E+01  3.9054E-04
 -1.0468E+01  4.9350E-04
 -1.0456E+01  6.0762E-04
 -1.0444E+01  7.2126E-04
 -1.0432E+01  8.2552E-04
 -1.0420E+01  9.1336E-04
 -1.0408E+01  9.7758E-04
 -1.0396E+01  1.0093E-03
 -1.0384E+01  9.9909E-04
 -1.0373E+01  9.3997E-04
 -1.0361E+01  8.3278E-04
 -1.0349E+01  6.8991E-04
 -1.0337E+01  5.3571E-04
 -1.0325E+01  4.0177E-04
 -1.0313E+01  3.1788E-04
 -1.0301E+01  3.0163E-04
 -1.0289E+01  3.5097E-04
 -1.0277E+01  4.4331E-04
 -1.0265E+01  5.4248E-04
 -1.0253E+01  6.1159E-04
 -1.0242E+01  6.2719E-04
 -1.0230E+01  5.8957E-04
 -1.0218E+01  5.2470E-04
 -1.0206E+01  4.7676E-04
 -1.0194E+01  4.9345E-04
 -1.0182E+01  6.0954E-04
 -1.0170E+01  8.3466E-04
 -1.0158E+01  1.1495E-03
 -1.0146E+01  1.5115E-03
 -1.0134E+01  1.8665E-03
 -1.0122E+01  2.1628E-03
 -1.0111E+01  2.3614E-03
 -1.0099E+01  2.4413E-03
 -1.0087E+01  2.3981E-03
 -1.0075E+01  2.2401E-03
 -1.0063E+01  1.9850E-03
 -1.0051E+01  1.6599E-03
 -1.0039E+01  1.3048E-03
 -1.0027E+01  9.7553E-04
 -1.0015E+01  7.4301E-04
 -1.0003E+01  6.8309E-04
 -9.9915E+00  8.5898E-04
 -9.9796E+00  1.2999E-03
 -9.9677E+00  1.9835E-03
 -9.9558E+00  2.8296E-03
 -9.9439E+00  3.7097E-03
 -9.9319E+00  4.4721E-03
 -9.9200E+00  4.9766E-03
 -9.9081E+00  5.1295E-03
 -9.8962E+00  4.9066E-03
 -9.8843E+00  4.3575E-03
 -9.8724E+00  3.5902E-03
 -9.8605E+00  2.7416E-03
 -9.8486E+00  1.9442E-03
 -9.8367E+00  1.2990E-03
 -9.8248E+00  8.6093E-04
 -9.8129E+00  6.3820E-04
 -9.8010E+00  6.0349E-04
 -9.7890E+00  7.0988E-04
 -9.7771E+00  9.0518E-04
 -9.7652E+00  1.1405E-03
 -9.7533E+00  1.3723E-03
 -9.7414E+00  1.5620E-03
 -9.7295E+00  1.6760E-03
 -9.7176E+00  1.6894E-03
 -9.7057E+00  1.5926E-03
 -9.6938E+00  1.3972E-03
 -9.6819E+00  1.1376E-03
 -9.6700E+00  8.6567E-04
 -9.6580E+00  6.3808E-04
 -9.6461E+00  5.0045E-04
 -9.6342E+00  4.7365E-04
 -9.6223E+00  5.4748E-04
 -9.6104E+00  6.8469E-04
 -9.5985E+00  8.3385E-04
 -9.5866E+00  9.4624E-04
 -9.5747E+00  9.9014E-04
 -9.5628E+00  9.5748E-04
 -9.5509E+00  8.6156E-04
 -9.5390E+00  7.2811E-04
 -9.5271E+00  5.8470E-04
 -9.5151E+00  4.5348E-04
 -9.5032E+00  3.4975E-04
 -9.4913E+00  2.8577E-04
 -9.4794E+00  2.7588E-04
 -9.4675E+00  3.3848E-04
 -9.4556E+00  4.9181E-04
 -9.4437E+00  7.4405E-04
 -9.4318E+00  1.0820E-03
 -9.4199E+00  1.4648E-03
 -9.4080E+00  1.8268E-03
 -9.3961E+00  2.0927E-03
 -9.3841E+00  2.1983E-03
 -9.3722E+00  2.1118E-03
 -9.3603E+00  1.8461E-03
 -9.3484E+00  1.4576E-03
 -9.3365E+00  1.0307E-03
 -9.3246E+00  6.5317E-04
 -9.3127E+00  3.9130E-04
 -9.3008E+00  2.7303E-04
 -9.2889E+00  2.8550E-04
 -9.2770E+00  3.8631E-04
 -9.2651E+00  5.2286E-04
 -9.2531E+00  6.5120E-04
 -9.2412E+00  7.4740E-04
 -9.2293E+00  8.0815E-04
 -9.2174E+00  8.4249E-04
 -9.2055E+00  8.6012E-04
 -9.1936E+00  8.6284E-04
 -9.1817E+00  8.4365E-04
 -9.1698E+00  7.9340E-04
 -9.1579E+00  7.1097E-04
 -9.1460E+00  6.1066E-04
 -9.1341E+00  5.2186E-04
 -9.1222E+00  4.7981E-04
 -9.1102E+00  5.1099E-04
 -9.0983E+00  6.1979E-04
 -9.0864E+00  7.8291E-04
 -9.0745E+00  9.5485E-04
 -9.0626E+00  1.0828E-03
 -9.0507E+00  1.1253E-03
 -9.0388E+00  1.0670E-03
 -9.0269E+00  9.2386E-04
 -9.0150E+00  7.3685E-04
 -9.0031E+00  5.5681E-04
 -8.9912E+00  4.2812E-04
 -8.9792E+00  3.7727E-04
 -8.9673E+00  4.1072E-04
 -8.9554E+00  5.2087E-04
 -8.9435E+00  6.9553E-04
 -8.9316E+00  9.2476E-04
 -8.9197E+00  1.2011E-03
 -8.9078E+00  1.5131E-03
 -8.8959E+00  1.8367E-03
 -8.8840E+00  2.1307E-03
 -8.8721E+00  2.3409E-03
 -8.8602E+00  2.4137E-03
 -8.8482E+00  2.3160E-03
 -8.8363E+00  2.0515E-03
 -8.8244E+00  1.6664E-03
 -8.8125E+00  1.2396E-03
 -8.8006E+00  8.5958E-04
 -8.7887E+00  5.9721E-04
 -8.7768E+00  4.8426E-04
 -8.7649E+00  5.0718E-04
 -8.7530E+00  6.1754E-04
 -8.7411E+00  7.5448E-04
 -8.7292E+00  8.6933E-04
 -8.7173E+00  9.4160E-04
 -8.7053E+00  9.8000E-04
 -8.6934E+00  1.0091E-03
 -8.6815E+00  1.0496E-03
 -8.6696E+00  1.1038E-03
 -8.6577E+00  1.1531E-03
 -8.6458E+00  1.1715E-03
 -8.6339E+00  1.1464E-03
 -8.6220E+00  1.0966E-03
 -8.6101E+00  1.0762E-03
 -8.5982E+00  1.1580E-03
 -8.5863E+00  1.4031E-03
 -8.5743E+00  1.8272E-03
 -8.5624E+00  2.3810E-03
 -8.5505E+00  2.9538E-03
 -8.5386E+00  3.4045E-03
 -8.5267E+00  3.6084E-03
 -8.5148E+00  3.5037E-03
 -8.5029E+00  3.1169E-03
 -8.4910E+00  2.5579E-03
 -8.4791E+00  1.9850E-03
 -8.4672E+00  1.5555E-03
 -8.4553E+00  1.3816E-03
 -8.4433E+00  1.5070E-03
 -8.4314E+00  1.9123E-03
 -8.4195E+00  2.5419E-03
 -8.4076E+00  3.3368E-03
 -8.3957E+00  4.2548E-03
 -8.3838E+00  5.2670E-03
 -8.3719E+00  6.3322E-03
 -8.3600E+00  7.3660E-03
 -8.3481E+00  8.2256E-03
 -8.3362E+00  8.7277E-03
 -8.3243E+00  8.7003E-03
 -8.3124E+00  8.0532E-03
 -8.3004E+00  6.8369E-03
 -8.2885E+00  5.2613E-03
 -8.2766E+00  3.6596E-03
 -8.2647E+00  2.4006E-03
 -8.2528E+00  1.7760E-03
 -8.2409E+00  1.9031E-03
 -8.2290E+00  2.6797E-03
 -8.2171E+00  3.8139E-03
 -8.2052E+00  4.9227E-03
 -8.1933E+00  5.6639E-03
 -8.1814E+00  5.8556E-03
 -8.1694E+00  5.5403E-03
 -8.1575E+00  4.9732E-03
 -8.1456E+00  4.5417E-03
 -8.1337E+00  4.6448E-03
 -8.1218E+00  5.5770E-03
 -8.1099E+00  7.4540E-03
 -8.0980E+00  1.0199E-02
 -8.0861E+00  1.3580E-02
 -8.0742E+00  1.7275E-02
 -8.0623E+00  2.0924E-02
 -8.0504E+00  2.4161E-02
 -8.0384E+00  2.6624E-02
 -8.0265E+00  2.7965E-02
 -8.0146E+00  2.7885E-02
 -8.0027E+00  2.6209E-02
 -7.9908E+00  2.2983E-02
 -7.9789E+00  1.8577E-02
 -7.9670E+00  1.3728E-02
 -7.9551E+00  9.5000E-03
 -7.9432E+00  7.1070E-03
 -7.9313E+00  7.6492E-03
 -7.9194E+00  1.1807E-02
 -7.9075E+00  1.9595E-02
 -7.8955E+00  3.0262E-02
 -7.8836E+00  4.2369E-02
 -7.8717E+00  5.4047E-02
 -7.8598E+00  6.3378E-02
 -7.8479E+00  6.8801E-02
 -7.8360E+00  6.9446E-02
 -7.8241E+00  6.5304E-02
 -7.8122E+00  5.7187E-02
 -7.8003E+00  4.6504E-02
 -7.7884E+00  3.4938E-02
 -7.7765E+00  2.4116E-02
 -7.7645E+00  1.5332E-02
 -7.7526E+00  9.3890E-03
 -7.7407E+00  6.5496E-03
 -7.7288E+00  6.5863E-03
 -7.7169E+00  8.9017E-03
 -7.7050E+00  1.2676E-02
 -7.6931E+00  1.7006E-02
 -7.6812E+00  2.1032E-02
 -7.6693E+00  2.4032E-02
 -7.6574E+00  2.5508E-02
 -7.6455E+00  2.5238E-02
 -7.6335E+00  2.3304E-02
 -7.6216E+00  2.0052E-02
 -7.6097E+00  1.6019E-02
 -7.5978E+00  1.1819E-02
 -7.5859E+00  8.0156E-03
 -7.5740E+00  5.0184E-03
 -7.5621E+00  3.0154E-03
 -7.5502E+00  1.9675E-03
 -7.5383E+00  1.6587E-03
 -7.5264E+00  1.7847E-03
 -7.5145E+00  2.0482E-03
 -7.5026E+00  2.2326E-03
 -7.4906E+00  2.2334E-03
 -7.4787E+00  2.0496E-03
 -7.4668E+00  1.7460E-03
 -7.4549E+00  1.4082E-03
 -7.4430E+00  1.1078E-03
 -7.4311E+00  8.8832E-04
 -7.4192E+00  7.7023E-04
 -7.4073E+00  7.6482E-04
 -7.3954E+00  8.8524E-04
 -7.3835E+00  1.1461E-03
 -7.3716E+00  1.5517E-03
 -7.3596E+00  2.0800E-03
 -7.3477E+00  2.6723E-03
 -7.3358E+00  3.2380E-03
 -7.3239E+00  3.6742E-03
 -7.3120E+00  3.8933E-03
 -7.3001E+00  3.8496E-03
