      19.714       -0.731    0.0001643
      19.714       -0.681    0.0001844
      19.714       -0.630    0.0001929
      19.714       -0.580    0.0002001
      19.714       -0.529    0.0002206
      19.714       -0.479    0.0002265
      19.714       -0.429    0.0002462
      19.714       -0.378    0.0002503
      19.714       -0.328    0.0002525
      19.714       -0.277    0.0002703
      19.714       -0.227    0.0002700
      19.714       -0.176    0.0002854
      19.714       -0.126    0.0002825
      19.714       -0.076    0.0002776
      19.714       -0.025    0.0002891
      19.714        0.025    0.0002815
      19.714        0.076    0.0002940
      19.714        0.126    0.0002847
      19.714        0.176    0.0002737
      19.714        0.227    0.0002776
      19.714        0.277    0.0002645
      19.714        0.328    0.0002648
      19.714        0.378    0.0002498
      19.714        0.429    0.0002469
      19.714        0.479    0.0002306
      19.714        0.529    0.0002138
      19.714        0.580    0.0002078
      19.714        0.630    0.0001906
      19.714        0.681    0.0001826
      19.714        0.731    0.0001656
      19.714        0.782    0.0001489
      19.714        0.832    0.0001400
      19.714        0.882    0.0001243
      19.714        0.933    0.0001148
      19.714        0.983    0.0001006
      19.714        1.034    0.0000872
      19.714        1.084    0.0000786
      19.714        1.135    0.0000670
      19.714        1.185    0.0000591
      19.714        1.235    0.0000494
      19.714        1.286    0.0000408
      19.714        1.336    0.0000347
      19.714        1.387    0.0000279
      19.714        1.437    0.0000229
      19.714        1.487    0.0000178
      19.714        1.538    0.0000136
      19.714        1.588    0.0000104
      19.714        1.639    0.0000075
      19.714        1.689    0.0000054
      19.714        1.740    0.0000036
      19.714        1.790    0.0000022
      19.714        1.840    0.0000013
      19.714        1.891    0.0000006
      19.714        1.941    0.0000002
      19.714        1.992    0.0000000
      19.714        2.042    0.0000000
      19.714        2.092    0.0000000
      19.714        2.143    0.0000001
      19.714        2.193    0.0000003
      19.714        2.244    0.0000005
      19.714        2.294    0.0000008
      19.714        2.345    0.0000010
      19.714        2.395    0.0000011
      19.714        2.445    0.0000013
      19.714        2.496    0.0000013
      19.714        2.546    0.0000014
      19.714        2.597    0.0000014
      19.714        2.647    0.0000014
      19.714        2.697    0.0000013
      19.714        2.748    0.0000012
      19.714        2.798    0.0000011
      19.714        2.849    0.0000010
      19.714        2.899    0.0000008
      19.714        2.950    0.0000007
      19.714        3.000    0.0000005
      19.666       -3.000    0.0000000
      19.666       -2.950    0.0000000
      19.666       -2.899    0.0000000
      19.666       -2.849    0.0000000
      19.666       -2.798    0.0000000
      19.666       -2.748    0.0000000
      19.666       -2.697    0.0000000
      19.666       -2.647    0.0000000
      19.666       -2.597    0.0000000
      19.666       -2.546    0.0000000
      19.666       -2.496    0.0000000
      19.666       -2.445    0.0000000
      19.666       -2.395    0.0000000
      19.666       -2.345    0.0000000
      19.666       -2.294    0.0000000
      19.666       -2.244    0.0000000
      19.666       -2.193    0.0000000
      19.666       -2.143    0.0000000
      19.666       -2.092    0.0000000
      19.666       -2.042    0.0000000
      19.666       -1.992    0.0000001
      19.666       -1.941    0.0000003
      19.666       -1.891    0.0000007
      19.666       -1.840    0.0000013
      19.666       -1.790    0.0000024
      19.666       -1.740    0.0000035
      19.666       -1.689    0.0000055
      19.666       -1.639    0.0000074
      19.666       -1.588    0.0000095
      19.666       -1.538    0.0000134
      19.666       -1.487    0.0000165
      19.666       -1.437    0.0000221
      19.666       -1.387    0.0000262
      19.666       -1.336    0.0000304
      19.666       -1.286    0.0000390
      19.666       -1.235    0.0000441
      19.666       -1.185    0.0000520
      19.666       -1.135    0.0000581
      19.666       -1.084    0.0000641
      19.666       -1.034    0.0000779
      19.666       -0.983    0.0000845
      19.666       -0.933    0.0001005
      19.666       -0.882    0.0001075
      19.666       -0.832    0.0001256
      19.666       -0.782    0.0001325
      19.666       -0.731    0.0001385
      19.666       -0.681    0.0001587
      19.666       -0.630    0.0001640
      19.666       -0.580    0.0001850
      19.666       -0.529    0.0001891
      19.666       -0.479    0.0001918
      19.666       -0.429    0.0002128
      19.666       -0.378    0.0002136
      19.666       -0.328    0.0002338
      19.666       -0.277    0.0002325
      19.666       -0.227    0.0002294
      19.666       -0.176    0.0002474
      19.666       -0.126    0.0002418
      19.666       -0.076    0.0002574
      19.666       -0.025    0.0002494
      19.666        0.025    0.0002398
